Age,Gender,Education Level,Job Title,Years of Experience,Salary
41,Male,PhD,Scientist,12,130000
38,Male,PhD,Scientist,12,130000
27,Male,PhD,Scientist,2,115000
27,Male,PhD,Scientist,2,115000
27,Male,PhD,Scientist,2,115000
27,Male,PhD,Scientist,2,115000
27,Male,PhD,Scientist,2,115000
27,Male,PhD,Scientist,2,115000
27,Male,PhD,Scientist,2,115000
27,Male,PhD,Scientist,2,115000
27,Male,PhD,Scientist,2,115000
27,Male,PhD,Scientist,2,115000
35,Male,PhD,Scientist,9,112000
31,Male,PhD,Scientist,7,110000
30,Male,PhD,Scientist,6,100000
29,Male,Master's Degree,Scientist,3,75000
46,Male,PhD,Scientist,20,220000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
44,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
48,Male,PhD,Scientist,18,210000
42,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,13,185000
39,Male,PhD,Scientist,14,185000
36,Male,PhD,Scientist,13,180000
36,Male,PhD,Scientist,13,180000
36,Male,PhD,Scientist,13,180000
36,Male,PhD,Scientist,13,160000
47,Male,PhD,Scientist,22,160000
36,Male,PhD,Scientist,11,155000
33,Male,PhD,Scientist,10,150000
33,Male,PhD,Scientist,10,150000
33,Male,PhD,Scientist,10,150000
33,Male,PhD,Scientist,10,150000
33,Male,PhD,Scientist,10,150000
32,Male,PhD,Scientist,10,150000
32,Male,PhD,Scientist,10,150000
32,Male,PhD,Scientist,10,150000
32,Male,PhD,Scientist,10,150000
35,Male,PhD,Scientist,11,150000
41,Male,PhD,Scientist,16,190000
44,Male,PhD,Scientist,15,180000
47,Male,PhD,Scientist,21,180000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
36,Male,PhD,Scientist,12,170000
38,Male,PhD,Scientist,13,170000
44,Male,PhD,Scientist,16,160000
46,Male,PhD,Scientist,18,160000
46,Male,PhD,Scientist,18,160000
36,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
34,Male,Master's Degree,Scientist,9,125000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
33,Male,Master's Degree,Scientist,8,120000
47,Male,PhD,Scientist,22,160000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
36,Male,PhD,Scientist,11,135000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
35,Male,PhD,Scientist,10,130000
38,Male,PhD,Scientist,11,120000
38,Male,PhD,Scientist,10,110000
46,Female,Bachelor's Degree,Developer,18,155795
46,Female,Bachelor's Degree,Developer,18,155795
46,Female,Bachelor's Degree,Developer,18,155795
46,Female,Bachelor's Degree,Developer,18,155795
38,Female,Master's Degree,Developer,10,155000
38,Female,Master's Degree,Developer,10,155000
38,Female,Master's Degree,Developer,10,155000
46,Female,Bachelor's Degree,Developer,19,150729
46,Female,Bachelor's Degree,Developer,19,150729
46,Female,Bachelor's Degree,Developer,19,150729
46,Female,Bachelor's Degree,Developer,19,150248
30,Female,Master's Degree,Developer,6,130000
30,Female,Master's Degree,Developer,6,130000
33,Female,Master's Degree,Developer,9,124141
49,Female,Bachelor's Degree,Developer,19,120177
49,Female,Bachelor's Degree,Developer,19,120177
35,Female,Bachelor's Degree,Developer,10,114776
35,Female,Bachelor's Degree,Developer,10,114776
33,Female,Master's Degree,Developer,5,110000
26,Female,Master's Degree,Developer,3,90000
26,Female,Master's Degree,Developer,3,90000
28,Female,Master's Degree,Developer,3,90000
28,Female,Master's Degree,Developer,3,90000
29,Female,Master's Degree,Developer,3,90000
29,Female,Master's Degree,Developer,3,90000
29,Female,Master's Degree,Developer,3,90000
29,Female,Master's Degree,Developer,3,90000
29,Female,Master's Degree,Developer,3,90000
29,Female,Master's Degree,Developer,3,90000
29,Female,Master's Degree,Developer,3,90000
29,Female,Bachelor's Degree,Developer,3,85000
27,Female,Bachelor's Degree,Developer,3,80000
27,Female,Bachelor's Degree,Developer,3,80000
28,Female,Bachelor's Degree,Developer,5,77766
25,Female,Master's Degree,Developer,2,75000
27,Female,Master's Degree,Developer,4,73938
27,Female,Master's Degree,Developer,4,73938
26,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,70000
27,Female,Master's Degree,Developer,2,65000
23,Female,High School,Developer,2,62807
24,Female,Bachelor's Degree,Developer,1,61095
24,Female,Bachelor's Degree,Developer,1,60000
24,Female,Master's Degree,Developer,1,60000
24,Female,Bachelor's Degree,Developer,1,60000
24,Female,Bachelor's Degree,Developer,1,60000
24,Female,Bachelor's Degree,Developer,1,60000
23,Female,Bachelor's Degree,Developer,1,55000
23,Female,High School,Developer,1,52807
23,Female,High School,Developer,1,52807
23,Female,High School,Developer,1,52807
22,Female,High School,Developer,0,51832
22,Female,High School,Developer,0,51832
33,Female,Master's Degree,Developer,9,121432
33,Female,Master's Degree,Developer,9,121120
33,Female,Master's Degree,Developer,9,119918
33,Female,Master's Degree,Developer,9,119918
33,Female,Master's Degree,Developer,9,119918
33,Female,Master's Degree,Developer,10,119419
31,Female,Bachelor's Degree,Developer,6,110000
31,Female,Bachelor's Degree,Developer,6,110000
31,Female,Bachelor's Degree,Developer,6,110000
33,Female,Bachelor's Degree,Developer,5,105000
31,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,5,105000
30,Female,Master's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,Bachelor's Degree,Developer,3,85000
28,Female,Bachelor's Degree,Developer,3,80000
28,Female,Bachelor's Degree,Developer,3,80000
28,Female,Bachelor's Degree,Developer,3,80000
28,Female,Bachelor's Degree,Developer,3,80000
28,Female,Bachelor's Degree,Developer,3,80000
27,Female,Master's Degree,Developer,5,78354
27,Female,Master's Degree,Developer,5,78354
26,Female,Master's Degree,Developer,4,76898
27,Female,Master's Degree,Developer,4,75969
30,Female,Bachelor's Degree,Developer,2,75000
26,Female,Master's Degree,Developer,3,73218
26,Female,Master's Degree,Developer,3,73218
26,Female,Master's Degree,Developer,3,73218
26,Female,Master's Degree,Developer,3,72649
28,Female,Bachelor's Degree,Developer,2,70000
26,Female,Master's Degree,Developer,2,65840
26,Female,Master's Degree,Developer,2,65840
26,Female,Master's Degree,Developer,2,65840
26,Female,Master's Degree,Developer,2,65840
28,Female,Bachelor's Degree,Developer,2,65000
28,Female,Bachelor's Degree,Developer,2,65000
28,Female,Bachelor's Degree,Developer,2,65000
28,Female,Bachelor's Degree,Developer,2,65000
28,Female,Bachelor's Degree,Developer,2,65000
28,Female,Bachelor's Degree,Developer,2,65000
28,Female,Bachelor's Degree,Developer,2,65000
28,Female,Bachelor's Degree,Developer,2,65000
28,Female,Bachelor's Degree,Developer,2,65000
28,Female,Bachelor's Degree,Developer,2,65000
23,Female,Bachelor's Degree,Developer,1,55000
24,Female,Bachelor's Degree,Developer,1,55000
23,Female,Bachelor's Degree,Developer,1,55000
24,Female,Bachelor's Degree,Developer,1,55000
24,Female,Bachelor's Degree,Developer,1,55000
26,Female,Master's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
26,Female,Master's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
26,Female,Master's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
26,Female,Master's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
26,Female,Master's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
26,Female,Master's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
25,Female,Bachelor's Degree,Developer,1,55000
28,Female,Bachelor's Degree,Developer,2,55000
24,Female,Bachelor's Degree,Developer,1,51265
24,Female,Bachelor's Degree,Developer,1,51265
31,Female,Bachelor's Degree,Developer,3,50000
31,Female,Bachelor's Degree,Developer,3,50000
29,Female,Bachelor's Degree,Developer,2,35000
29,Female,Bachelor's Degree,Developer,2,35000
26,Female,Bachelor's Degree,Developer,2,45000
32,Female,Bachelor's Degree,Developer,2,45000
26,Female,Bachelor's Degree,Developer,2,45000
26,Female,Bachelor's Degree,Developer,2,45000
26,Female,Bachelor's Degree,Developer,2,45000
26,Female,Bachelor's Degree,Developer,2,45000
26,Female,Bachelor's Degree,Developer,2,45000
32,Female,Bachelor's Degree,Developer,2,45000
26,Female,Bachelor's Degree,Developer,2,45000
26,Female,Bachelor's Degree,Developer,2,45000
26,Female,Bachelor's Degree,Developer,2,45000
26,Female,Bachelor's Degree,Developer,2,45000
25,Female,Bachelor's Degree,Developer,1,40000
23,Female,Bachelor's Degree,Developer,1,40000
24,Female,Bachelor's Degree,Developer,1,40000
25,Female,Bachelor's Degree,Developer,1,40000
23,Female,Bachelor's Degree,Developer,1,40000
24,Female,Bachelor's Degree,Developer,1,40000
36,Female,Master's Degree,Developer,7,85000
36,Female,Master's Degree,Developer,7,85000
36,Female,Master's Degree,Developer,7,85000
36,Female,Master's Degree,Developer,7,85000
36,Female,Master's Degree,Developer,7,85000
36,Female,Master's Degree,Developer,7,85000
36,Female,Master's Degree,Developer,7,85000
36,Female,Master's Degree,Developer,7,85000
36,Female,Master's Degree,Developer,7,85000
36,Female,Master's Degree,Developer,7,85000
33,Female,Bachelor's Degree,Developer,5,70000
29,Female,Master's Degree,Developer,5,70000
33,Female,Bachelor's Degree,Developer,5,70000
29,Female,Master's Degree,Developer,5,70000
29,Female,Master's Degree,Developer,4,65000
29,Female,Master's Degree,Developer,4,65000
29,Female,Master's Degree,Developer,4,65000
30,Female,Bachelor's Degree,Developer,4,65000
29,Female,Master's Degree,Developer,4,65000
30,Female,Bachelor's Degree,Developer,4,65000
29,Female,Bachelor's Degree,Developer,3,60000
29,Female,Master's Degree,Developer,3,60000
29,Female,Bachelor's Degree,Developer,3,60000
29,Female,Master's Degree,Developer,3,60000
26,Female,Bachelor's Degree,Developer,3,55000
26,Female,Bachelor's Degree,Developer,3,55000
27,Female,Master's Degree,Developer,2,50000
27,Female,Bachelor's Degree,Developer,2,50000
27,Female,Bachelor's Degree,Developer,2,50000
24,Female,Bachelor's Degree,Developer,1,45000
24,Female,Bachelor's Degree,Developer,1,40000
24,Female,Bachelor's Degree,Developer,1,40000
24,Female,Bachelor's Degree,Developer,1,40000
24,Female,Bachelor's Degree,Developer,1,40000
24,Female,Bachelor's Degree,Developer,1,40000
24,Female,Bachelor's Degree,Developer,1,40000
26,Female,High School,Developer,1,35000
26,Female,Bachelor's Degree,Developer,1,35000
26,Female,Bachelor's Degree,Developer,1,35000
49,Male,Bachelor's Degree,Developer,24,178284
50,Male,Bachelor's Degree,Developer,23,175966
50,Male,Bachelor's Degree,Developer,23,175966
52,Male,Bachelor's Degree,Developer,25,168287
52,Male,Bachelor's Degree,Developer,25,168287
42,Male,Bachelor's Degree,Developer,18,150901
36,Male,Master's Degree,Developer,9,150000
36,Male,Master's Degree,Developer,9,150000
36,Male,Master's Degree,Developer,9,150000
36,Male,Master's Degree,Developer,9,150000
36,Male,Master's Degree,Developer,9,150000
36,Male,Master's Degree,Developer,9,150000
36,Male,Master's Degree,Developer,9,150000
36,Male,Master's Degree,Developer,9,150000
36,Male,Master's Degree,Developer,9,150000
35,Male,Bachelor's Degree,Developer,8,140000
35,Male,Bachelor's Degree,Developer,8,140000
35,Male,Bachelor's Degree,Developer,8,140000
35,Male,Bachelor's Degree,Developer,8,140000
35,Male,Bachelor's Degree,Developer,8,140000
35,Male,Bachelor's Degree,Developer,8,140000
36,Male,Master's Degree,Developer,8,140000
35,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
34,Male,Master's Degree,Developer,8,140000
42,Male,Bachelor's Degree,Developer,16,137489
38,Male,Bachelor's Degree,Developer,14,136449
38,Male,Bachelor's Degree,Developer,14,136449
38,Male,Bachelor's Degree,Developer,14,136449
38,Male,Bachelor's Degree,Developer,14,136449
38,Male,Bachelor's Degree,Developer,12,132442
38,Male,Bachelor's Degree,Developer,12,132442
38,Male,Bachelor's Degree,Developer,12,132442
38,Male,Bachelor's Degree,Developer,12,131960
33,Male,Master's Degree,Developer,6,130000
32,Male,Master's Degree,Developer,6,130000
33,Male,Master's Degree,Developer,6,130000
32,Male,Master's Degree,Developer,6,130000
33,Male,Master's Degree,Developer,6,130000
32,Male,Master's Degree,Developer,6,130000
32,Male,Master's Degree,Developer,6,130000
32,Male,Master's Degree,Developer,6,130000
32,Male,Master's Degree,Developer,6,130000
32,Male,Master's Degree,Developer,6,130000
34,Male,Bachelor's Degree,Developer,10,126593
34,Male,Bachelor's Degree,Developer,10,126520
34,Male,Bachelor's Degree,Developer,10,126520
34,Male,Bachelor's Degree,Developer,10,126520
34,Male,Master's Degree,Developer,6,125000
35,Male,Bachelor's Degree,Developer,10,123386
34,Male,Bachelor's Degree,Developer,6,120000
32,Male,Master's Degree,Developer,7,120000
32,Male,Master's Degree,Developer,7,120000
31,Male,Master's Degree,Developer,8,111535
31,Male,Bachelor's Degree,Developer,8,100679
31,Male,Bachelor's Degree,Developer,8,100679
31,Male,Bachelor's Degree,Developer,8,100679
31,Male,Bachelor's Degree,Developer,8,100052
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
30,Male,Bachelor's Degree,Developer,5,100000
28,Male,High School,Developer,7,95845
28,Male,High School,Developer,7,95845
32,Male,Bachelor's Degree,Developer,4,95000
30,Male,Bachelor's Degree,Developer,4,95000
30,Male,Bachelor's Degree,Developer,4,95000
30,Male,Bachelor's Degree,Developer,4,95000
30,Male,Bachelor's Degree,Developer,4,95000
29,Male,Bachelor's Degree,Developer,4,95000
31,Male,Bachelor's Degree,Developer,6,95000
34,Male,Bachelor's Degree,Developer,10,94502
34,Male,Bachelor's Degree,Developer,10,94502
25,Male,Bachelor's Degree,Developer,2,90249
25,Male,Bachelor's Degree,Developer,2,90249
27,Male,Master's Degree,Developer,5,87584
27,Male,Bachelor's Degree,Developer,3,85000
27,Male,Bachelor's Degree,Developer,3,85000
27,Male,Bachelor's Degree,Developer,3,85000
27,Male,Bachelor's Degree,Developer,3,85000
27,Male,Bachelor's Degree,Developer,3,85000
27,Male,Bachelor's Degree,Developer,3,85000
27,Male,Bachelor's Degree,Developer,4,82683
27,Male,Bachelor's Degree,Developer,4,82683
27,Male,High School,Developer,4,80247
27,Male,High School,Developer,4,80247
27,Male,High School,Developer,4,80247
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,High School,Developer,4,79767
26,Male,Bachelor's Degree,Developer,3,75072
26,Male,Bachelor's Degree,Developer,3,75072
27,Male,Bachelor's Degree,Developer,2,75000
28,Male,Bachelor's Degree,Developer,4,72389
28,Male,Bachelor's Degree,Developer,4,72389
28,Male,Bachelor's Degree,Developer,4,72389
28,Male,Bachelor's Degree,Developer,4,71699
28,Male,Bachelor's Degree,Developer,2,70000
27,Male,Bachelor's Degree,Developer,4,68732
27,Male,High School,Developer,3,68611
26,Male,Bachelor's Degree,Developer,2,65000
26,Male,Bachelor's Degree,Developer,2,65000
26,Male,Bachelor's Degree,Developer,2,65000
24,Male,Bachelor's Degree,Developer,2,64182
24,Male,Bachelor's Degree,Developer,2,64182
24,Male,Bachelor's Degree,Developer,2,64182
24,Male,Bachelor's Degree,Developer,2,63901
26,Male,Bachelor's Degree,Developer,2,63789
24,Male,Bachelor's Degree,Developer,1,55935
24,Male,Bachelor's Degree,Developer,1,55935
24,Male,Bachelor's Degree,Developer,1,55935
24,Male,Bachelor's Degree,Developer,1,55935
24,Male,Master's Degree,Developer,0,55538
24,Male,Master's Degree,Developer,0,55538
23,Male,Bachelor's Degree,Developer,1,55000
24,Male,Bachelor's Degree,Developer,1,55000
24,Male,Bachelor's Degree,Developer,1,55000
24,Male,Bachelor's Degree,Developer,1,55000
49,Male,Master's Degree,Developer,24,174726
48,Male,Bachelor's Degree,Developer,23,173851
48,Male,Bachelor's Degree,Developer,23,173851
34,Male,Master's Degree,Developer,9,150000
34,Male,Master's Degree,Developer,9,150000
36,Male,Bachelor's Degree,Developer,14,139095
36,Male,Bachelor's Degree,Developer,12,137878
36,Male,Bachelor's Degree,Developer,12,137878
36,Male,Bachelor's Degree,Developer,12,137878
38,Male,Bachelor's Degree,Developer,11,136662
38,Male,Bachelor's Degree,Developer,11,136662
38,Male,Bachelor's Degree,Developer,11,136662
38,Male,Bachelor's Degree,Developer,11,136285
38,Male,Bachelor's Degree,Developer,11,136062
38,Male,Bachelor's Degree,Developer,11,136062
38,Male,Bachelor's Degree,Developer,11,136062
38,Male,Bachelor's Degree,Developer,11,136062
35,Male,Bachelor's Degree,Developer,10,128999
35,Male,Bachelor's Degree,Developer,10,128999
35,Male,Bachelor's Degree,Developer,10,128999
35,Male,Bachelor's Degree,Developer,10,128712
41,Male,Master's Degree,Developer,13,127346
41,Male,Master's Degree,Developer,13,127346
35,Male,Bachelor's Degree,Developer,9,125091
36,Male,Bachelor's Degree,Developer,7,120000
33,Male,Bachelor's Degree,Developer,9,117904
31,Male,Bachelor's Degree,Developer,6,115000
32,Male,Bachelor's Degree,Developer,6,110000
33,Male,Bachelor's Degree,Developer,6,110000
32,Male,Bachelor's Degree,Developer,6,110000
33,Male,Bachelor's Degree,Developer,6,110000
32,Male,Bachelor's Degree,Developer,6,110000
33,Male,Bachelor's Degree,Developer,6,110000
32,Male,Bachelor's Degree,Developer,6,110000
33,Male,Bachelor's Degree,Developer,6,110000
32,Male,Bachelor's Degree,Developer,6,110000
33,Male,Bachelor's Degree,Developer,6,110000
32,Male,Bachelor's Degree,Developer,6,110000
33,Male,Bachelor's Degree,Developer,6,110000
30,Male,Master's Degree,Developer,8,107895
30,Male,Master's Degree,Developer,8,107895
36,Male,Master's Degree,Developer,8,106492
36,Male,Master's Degree,Developer,8,106492
29,Male,Bachelor's Degree,Developer,5,105000
30,Male,Master's Degree,Developer,5,105000
31,Male,Bachelor's Degree,Developer,7,103282
30,Male,Master's Degree,Developer,6,99363
34,Male,Bachelor's Degree,Developer,5,95000
29,Male,Bachelor's Degree,Developer,4,90000
29,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
29,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
27,Male,Bachelor's Degree,Developer,3,80000
29,Male,Bachelor's Degree,Developer,4,80000
29,Male,Bachelor's Degree,Developer,4,80000
29,Male,Bachelor's Degree,Developer,4,80000
29,Male,Bachelor's Degree,Developer,4,80000
29,Male,Bachelor's Degree,Developer,4,80000
29,Male,Bachelor's Degree,Developer,4,80000
29,Male,Bachelor's Degree,Developer,4,80000
29,Male,Bachelor's Degree,Developer,4,80000
29,Male,Bachelor's Degree,Developer,4,80000
