Age,Gender,Education Level,Job Title,Years of Experience,Salary
23,Male,High School,Developer,1,47898
33,Male,PhD,Sales,10,155000
33,Male,Bachelor's Degree,Developer,9,117904
33,Male,Master's Degree,Product,11,198000
25,Male,High School,Sales,1,30000
33,Male,Bachelor's Degree,Developer,5,70000
34,Male,Master's Degree,Scientist,9,140000
33,Female,Master's Degree,Engineer,8,105000
47,Male,PhD,Scientist,19,190000
47,Male,PhD,Engineer,16,190000
43,Male,PhD,Engineer,13,185000
25,Female,Bachelor's Degree,Analyst,2,100000
39,Female,Master's Degree,Engineer,12,160000
46,Male,PhD,Engineer,15,180000
25,Male,Bachelor's Degree,Sales,0,30000
35,Female,Bachelor's Degree,HR,8,92000
44,Female,PhD,HR,12,120000
28,Male,Bachelor's Degree,Developer,2,70000
54,Male,PhD,Engineer,17,195000
35,Male,PhD,Scientist,10,130000
33,Male,Master's Degree,Engineer,8,120000
25,Female,High School,Sales,1,35000
27,Female,Master's Degree,Engineer,3,100000
54,Male,PhD,Engineer,18,195000
31,Female,PhD,Scientist,8,140000
33,Female,Master's Degree,Product,11,198000
42,Female,Master's Degree,HR,12,120000
38,Male,Master's Degree,HR,8,95000
42,Male,Master's Degree,Product,14,180000
46,Male,PhD,Engineer,16,185000
27,Male,Bachelor's Degree,Engineer,1,55000
24,Male,Bachelor's Degree,Analyst,1,90000
31,Male,Bachelor's Degree,Analyst,9,195000
29,Male,Bachelor's Degree, Analyst,4,75000
24,Male,Bachelor's Degree,Analyst,1,90000
36,Male,PhD,Scientist,13,160000
25,Male,Bachelor's Degree,Product,1,60000
26,Male,Bachelor's Degree,Developer,1,35000
34,Male,Master's Degree,Engineer,9,146075
29,Female,Bachelor's Degree,Developer,4,90000
28,Female,Bachelor's Degree,Engineer,5,160000
31,Male,Master's Degree,Engineer,7,135000
31,Female,Master's Degree,Financial,7,120000
29,Female,High School,Sales,1,26000
45,Male,PhD,Scientist,18,180000
33,Female,Bachelor's Degree,Engineer,7,130000
25,Male,High School,HR,2,40000
36,Male,Bachelor's Degree,Sales,6,75000
27,Male,Bachelor's Degree,Engineer,3,80000
32,Female,PhD,Scientist,9,145000
30,Female,Master's Degree,Engineer,5,102828
54,Male,PhD,Engineer,17,195000
26,Male,Master's Degree,Developer,3,73640
34,Male,Bachelor's Degree,Engineer,12,195000
36,Male,Master's Degree,Engineer,8,140000
50,Male,PhD,Scientist,23,225000
27,Female,Bachelor's Degree,Developer,3,61000
37,Male,PhD,HR,11,115000
27,Female,Bachelor's Degree,Engineer,4,140000
36,Male,Master's Degree,HR,7,89000
49,Female,PhD,Engineer,22,178684
31,Male,Bachelor's Degree,Sales,9,140000
29,Male,Bachelor's Degree, Analyst,4,75000
26,Male,Bachelor's Degree,Product,2,50000
29,Female,Master's Degree,Scientist,6,180000
27,Male,Bachelor's Degree,Developer,3,85000
33,Female,Master's Degree,Product,11,198000
46,Male,PhD,Engineer,15,180000
37,Male,Master's Degree,Engineer,9,150000
32,Male,Bachelor's Degree,Engineer,5,120000
29,Female,Master's Degree,Scientist,6,180000
27,Male,Bachelor's Degree,Developer,3,80000
50,Female,Master's Degree,Engineer,25,192344
36,Male,PhD,Scientist,12,170000
27,Male,PhD,Sales,4,55000
36,Male,Bachelor's Degree,Developer,8,110000
28,Female,Master's Degree,Developer,3,90000
43,Male,PhD,Scientist,17,179000
41,Female,PhD,Scientist,16,200000
41,Female,PhD,Engineer,13,138662
30,Female,Bachelor's Degree,Sales,5,70000
44,Female,Master's Degree,Engineer,12,170000
44,Female,PhD,Engineer,11,165000
28,Male,Bachelor's Degree,Analyst,3,52000
27,Female,Master's Degree,HR,3,50000
45,Male,Bachelor's Degree,Financial,21,250000
36,Male,Master's Degree,Engineer,8,140000
26,Female,Master's Degree,Product,2,120000
35,Female,Master's Degree,Analyst,9,120000
24,Female,High School,Sales,0,25000
50,Male,PhD,Engineer,19,200000
29,Female,High School,Sales,1,25000
30,Female,High School,Sales,1,25000
29,Male,Bachelor's Degree,Developer,4,80000
33,Male,Master's Degree,Engineer,6,130000
26,Female,Bachelor's Degree,Analyst,3,100000
52,Female,PhD,Engineer,29,194778
32,Male,Bachelor's Degree,Product,7,120000
41,Male,PhD,Engineer,12,175000
29,Female,Bachelor's Degree,Engineer,6,91903
56,Male,PhD,Engineer,17,195000
30,Male,Bachelor's Degree,Developer,4,65000
25,Male,Bachelor's Degree,Product,1,60000
27,Male,Bachelor's Degree,Engineer,4,160000
23,Male,Bachelor's Degree,Analyst,1,92000
40,Male,Master's Degree,Engineer,17,151670
41,Male,PhD,Scientist,13,140000
29,Male,Bachelor's Degree,Developer,4,80000
32,Female,PhD,Scientist,9,145000
32,Male,Bachelor's Degree,Engineer,8,180000
27,Female,Master's Degree,Developer,2,70000
38,Male,Bachelor's Degree,Developer,11,136662
29,Female,Master's Degree,Sales,4,55000
45,Female,Bachelor's Degree,Engineer,22,171468
62,Male,PhD,Engineer,19,200000
35,Male,Master's Degree,Engineer,9,130275
31,Male,High School,HR,2,35000
56,Male,PhD,Engineer,17,195000
32,Male,Bachelor's Degree,Engineer,8,190000
30,Female,PhD,Scientist,7,185000
37,Female,Bachelor's Degree,Engineer,11,170000
45,Male,PhD,Scientist,18,180000
29,Female,High School,Sales,1,25000
28,Male,Bachelor's Degree,Developer,4,65000
36,Male,Bachelor's Degree,Engineer,8,135000
30,Female,Bachelor's Degree,Analyst,5,145000
27,Female,Master's Degree,Developer,2,70000
31,Male,Bachelor's Degree,Analyst,9,195000
30,Male,Bachelor's Degree,Engineer,5,75000
44,Female,PhD,Engineer,18,162454
23,Female,Bachelor's Degree,Engineer,0,51831
29,Female,Master's Degree,HR,4,75000
26,Male,Bachelor's Degree,Developer,2,70000
36,Female,Master's Degree,Developer,7,85000
30,Female,Bachelor's Degree,Analyst,5,145000
45,Male,PhD,Engineer,16,185000
32,Female,PhD,Scientist,9,145000
36,Male,Bachelor's Degree,Sales,6,75000
32,Male,Bachelor's Degree,Engineer,5,115000
33,Female,Bachelor's Degree,Engineer,6,115000
32,Male,Bachelor's Degree,Engineer,8,190000
48,Male,PhD,Engineer,18,200000
29,Male,Bachelor's Degree, Analyst,4,70000
33,Male,PhD,Scientist,8,190000
36,Male,Bachelor's Degree,Developer,10,100000
27,Male,Bachelor's Degree,Developer,3,80000
35,Male,PhD,Scientist,10,130000
25,Female,Bachelor's Degree,Analyst,2,100000
45,Male,PhD,Engineer,16,185000
41,Female,Master's Degree,HR,13,140000
36,Male,PhD,Scientist,12,170000
28,Male,High School,Sales,2,35000
41,Female,Master's Degree,HR,13,120000
24,Male,Bachelor's Degree,Developer,2,64182
25,Male,Bachelor's Degree,Product,1,60000
29,Male,Bachelor's Degree,Developer,4,80000
28,Female,High School,Sales,1,30000
40,Female,Bachelor's Degree,Financial,16,215000
30,Female,PhD,Scientist,7,170000
32,Female,PhD,Scientist,9,145000
54,Female,PhD,Engineer,32,191267
43,Female,PhD,Engineer,14,190000
27,Female,Master's Degree,Developer,2,70000
24,Male,High School,Sales,1,25000
43,Male,PhD,Scientist,16,162000
26,Male,Bachelor's Degree,Analyst,3,130000
41,Female,PhD,Scientist,16,200000
31,Male,Bachelor's Degree,Analyst,3,50000
32,Male,Bachelor's Degree,Product,7,120000
24,Male,Bachelor's Degree,Developer,1,60000
32,Female,Bachelor's Degree,Sales,8,80000
23,Male,PhD,Engineer,0,52612
26,Male,Bachelor's Degree,Developer,2,65000
29,Male,Bachelor's Degree,Engineer,6,88552
37,Male,Bachelor's Degree,Sales,6,75000
26,Female,Bachelor's Degree,Developer,1,35000
27,Female,Master's Degree,Developer,2,65000
28,Male,Bachelor's Degree,Developer,4,65000
25,Female,Master's Degree,Engineer,2,60000
28,Male,Bachelor's Degree,Engineer,3,85000
42,Male,PhD,Engineer,14,180000
28,Male,PhD,Sales,4,55000
42,Male,Master's Degree,Engineer,19,177347
25,Female,High School,Sales,0,25000
23,Male,Bachelor's Degree,Developer,1,55000
27,Male,Bachelor's Degree,Engineer,4,140000
36,Male,Bachelor's Degree,Engineer,8,135000
42,Male,Master's Degree,Engineer,13,170000
37,Male,Master's Degree,Engineer,10,150000
28,Male,Master's Degree,Engineer,5,84181
32,Male,Bachelor's Degree,Engineer,8,190000
25,Male,Bachelor's Degree,Analyst,2,115000
43,Male,PhD,Engineer,12,170000
39,Female,Bachelor's Degree,Financial,16,200000
35,Female,Master's Degree,HR,8,92000
27,Female,Bachelor's Degree,Engineer,3,70000
43,Female,PhD,Engineer,14,190000
25,Male,Bachelor's Degree,Analyst,2,100000
26,Female,Bachelor's Degree,Developer,1,35000
43,Male,PhD,Engineer,13,185000
31,Male,Bachelor's Degree,Engineer,9,180000
31,Female,PhD,Scientist,9,195000
23,Male,PhD,Engineer,0,52779
43,Male,Master's Degree,Engineer,19,185000
28,Female,Bachelor's Degree,Engineer,5,150000
28,Female,Master's Degree,Scientist,6,150000
32,Male,Bachelor's Degree,Product,7,120000
42,Male,Master's Degree,Product,14,180000
46,Female,PhD,Engineer,21,174821
26,Male,Bachelor's Degree,Developer,2,60000
36,Male,PhD,Scientist,12,170000
57,Male,PhD,Engineer,18,195000
34,Female,Master's Degree,Engineer,10,163398
29,Female,Master's Degree,Scientist,6,180000
49,Male,PhD,Scientist,22,220000
32,Male,Bachelor's Degree,Engineer,5,90000
27,Male,PhD,Sales,4,55000
31,Female,Bachelor's Degree,Engineer,7,108204
29,Male,Master's Degree,HR,4,70000
27,Female,Bachelor's Degree,Product,4,150000
36,Male,PhD,Scientist,12,170000
31,Male,Master's Degree,Scientist,9,185000
28,Female,Master's Degree,HR,2,45000
42,Male,PhD,HR,14,130000
26,Male,Bachelor's Degree, Analyst,2,50000
37,Male,Bachelor's Degree,Product,12,150000
41,Female,Master's Degree,HR,13,140000
34,Male,Bachelor's Degree,Product,9,185000
26,Male,Bachelor's Degree,Product,2,55000
27,Female,Bachelor's Degree,Engineer,3,70000
24,Female,Bachelor's Degree,Developer,1,40000
43,Male,PhD,Engineer,13,185000
32,Male,Bachelor's Degree,Engineer,7,106218
49,Male,Bachelor's Degree,Engineer,22,181132
33,Female,Master's Degree,Product,11,198000
43,Female,Master's Degree,Sales,14,140000
37,Male,Master's Degree,Engineer,9,150000
30,Female,Master's Degree,Engineer,5,101733
27,Male,Bachelor's Degree,Developer,2,70000
26,Male,Bachelor's Degree,Analyst,3,130000
35,Female,Bachelor's Degree,HR,8,92000
60,Female,PhD,Engineer,34,188651
32,Female,Master's Degree,Developer,8,95000
32,Male,Bachelor's Degree,Product,7,120000
30,Male,Bachelor's Degree,Developer,4,95000
24,Male,Bachelor's Degree,Developer,1,55000
30,Female,Bachelor's Degree,Engineer,5,90000
27,Male,Bachelor's Degree,Engineer,3,80000
33,Female,Master's Degree,Product,11,195000
25,Male,Bachelor's Degree,Engineer,1,55000
30,Male,Bachelor's Degree,Developer,4,65000
44,Male,PhD,Engineer,18,190000
25,Female,Bachelor's Degree,Developer,1,55000
54,Male,PhD,Engineer,16,190000
26,Female,Bachelor's Degree,Developer,2,45000
41,Female,Bachelor's Degree,Sales,8,80000
31,Male,Bachelor's Degree,Engineer,4,65000
42,Female,Master's Degree,HR,12,120000
34,Male,Master's Degree,Analyst,8,100000
26,Male,High School,Sales,2,30000
44,Male,Bachelor's Degree,Sales,16,130000
28,Male,PhD,Sales,4,55000
43,Female,PhD,Engineer,14,190000
24,Male,Bachelor's Degree,Analyst,1,90000
28,Male,Bachelor's Degree,Developer,2,70000
28,Male,Master's Degree,Product,3,130000
55,Male,PhD,Engineer,18,210000
55,Male,PhD,Engineer,18,210000
54,Male,PhD,Engineer,17,195000
27,Male,Bachelor's Degree,Engineer,2,65000
26,Male,Bachelor's Degree,Analyst,3,135000
43,Male,PhD,Scientist,16,160000
30,Male,Bachelor's Degree,Developer,5,100000
32,Male,Bachelor's Degree,Product,7,120000
31,Male,Bachelor's Degree,Analyst,9,195000
36,Female,PhD,Scientist,12,160000
31,Male,Bachelor's Degree,HR,5,60000
32,Female,Master's Degree,Engineer,6,115000
24,Male,Bachelor's Degree,Sales,1,35000
30,Female,Bachelor's Degree,Analyst,5,145000
42,Male,PhD,Scientist,14,140000
35,Female,Master's Degree,HR,8,92000
28,Female,Bachelor's Degree,Developer,2,65000
42,Male,Master's Degree,Product,14,180000
28,Female,Bachelor's Degree, Analyst,3,60000
29,Female,Master's Degree,Scientist,6,180000
25,Female,Bachelor's Degree,Developer,1,35000
34,Male,Master's Degree,Developer,8,90000
23,Male,Bachelor's Degree,Sales,1,35000
36,Male,PhD,Scientist,12,170000
26,Male,Bachelor's Degree,Product,2,55000
27,Male,Bachelor's Degree,Engineer,2,65000
40,Female,Bachelor's Degree,Financial,16,215000
24,Male,Bachelor's Degree,Analyst,1,90000
27,Female,Bachelor's Degree,Product,4,130000
45,Male,PhD,Engineer,16,185000
50,Female,PhD,Engineer,16,190000
30,Male,Bachelor's Degree,Product,8,185000
25,Male,Bachelor's Degree,Product,1,60000
33,Male,Bachelor's Degree,Analyst,4,60000
39,Female,PhD,Scientist,13,145000
28,Male,Bachelor's Degree,Engineer,4,75000
32,Male,Bachelor's Degree,Product,7,120000
36,Male,PhD,Scientist,11,135000
31,Female,Bachelor's Degree,Engineer,6,155000
29,Male,Bachelor's Degree,Analyst,7,130000
24,Male,Bachelor's Degree,Developer,1,40000
28,Male,Bachelor's Degree,Engineer,3,70000
26,Male,Bachelor's Degree,Product,1,50000
26,Male,Bachelor's Degree, Analyst,2,50000
37,Male,PhD,HR,12,120000
26,Male,Master's Degree,Engineer,4,91062
34,Male,Master's Degree,Analyst,8,100000
25,Female,Master's Degree,HR,1,32000
35,Female,Master's Degree,HR,8,92000
25,Male,Bachelor's Degree,Product,1,60000
30,Male,Bachelor's Degree,Product,8,185000
45,Female,Master's Degree,HR,14,140000
28,Male,Bachelor's Degree,Engineer,4,75000
27,Female,Bachelor's Degree,Engineer,2,48000
42,Male,Master's Degree,Product,14,180000
27,Male,Bachelor's Degree,Engineer,1,55000
30,Female,PhD,Scientist,7,170000
32,Female,Master's Degree,Engineer,6,115000
29,Male,Bachelor's Degree, Analyst,4,70000
34,Female,Master's Degree,Product,7,120000
50,Male,PhD,Engineer,19,200000
25,Male,Bachelor's Degree,Product,1,60000
43,Female,Master's Degree,HR,14,146000
29,Male,Master's Degree,HR,4,70000
52,Male,PhD,Engineer,18,200000
24,Male,Bachelor's Degree,Sales,1,35000
26,Male,Bachelor's Degree,Product,2,55000
29,Male,PhD,Engineer,6,106662
27,Female,Master's Degree,Engineer,3,100000
36,Male,Bachelor's Degree,Sales,9,95000
33,Female,Master's Degree,Product,11,198000
35,Male,PhD,Scientist,10,130000
28,Female,Bachelor's Degree,Engineer,5,160000
48,Male,PhD,Scientist,18,210000
28,Male,Bachelor's Degree,Developer,4,65000
30,Female,Master's Degree,HR,3,49000
26,Female,Master's Degree,Developer,4,76898
29,Female,Master's Degree,Scientist,6,180000
45,Male,PhD,Engineer,16,185000
37,Male,Master's Degree,Engineer,9,150000
26,Female,Bachelor's Degree,Developer,2,45000
34,Male,PhD,HR,9,95000
39,Female,Bachelor's Degree,Financial,16,200000
33,Female,Bachelor's Degree,Sales,7,90000
47,Male,PhD,Engineer,21,174985
26,Male,High School,Sales,2,40000
28,Male,Master's Degree,Engineer,4,90452
31,Male,Bachelor's Degree,Engineer,4,65000
35,Male,Master's Degree,Engineer,8,101332
28,Male,Bachelor's Degree,Developer,3,55000
42,Male,PhD,Engineer,14,170000
50,Male,PhD,Engineer,19,200000
48,Male,PhD,Engineer,16,190000
36,Male,Bachelor's Degree,Sales,6,75000
26,Male,Bachelor's Degree,Analyst,3,110000
32,Male,Bachelor's Degree,Product,7,120000
26,Male,Bachelor's Degree, Analyst,2,50000
26,Male,Bachelor's Degree,Product,2,50000
31,Male,Bachelor's Degree,Analyst,9,195000
54,Male,Master's Degree,Engineer,28,191239
29,Female,High School,Sales,1,26000
31,Female,Master's Degree,Scientist,6,180000
31,Female,PhD,Scientist,8,120000
38,Male,Bachelor's Degree,Developer,11,136662
28,Female,Bachelor's Degree,Engineer,5,150000
33,Female,Bachelor's Degree,Developer,5,70000
37,Male,Bachelor's Degree,Analyst,11,160000
26,Male,Bachelor's Degree,Product,2,55000
29,Female,Master's Degree,Developer,3,90000
28,Female,Bachelor's Degree,Developer,2,36000
39,Male,Master's Degree,HR,9,95000
29,Female,High School,Sales,1,25000
28,Female,Bachelor's Degree, Analyst,3,60000
24,Female,High School,Sales,1,30000
33,Female,Master's Degree,Product,11,198000
35,Male,Master's Degree,Engineer,8,155000
40,Female,Bachelor's Degree,Financial,16,215000
54,Male,PhD,Engineer,17,195000
34,Female,Bachelor's Degree,HR,6,75000
29,Male,Bachelor's Degree,Developer,4,80000
33,Female,Master's Degree,Product,11,198000
28,Male,Bachelor's Degree,Product,3,60000
33,Female,Master's Degree,Product,11,198000
25,Male,Bachelor's Degree,Product,1,60000
43,Female,PhD,Engineer,14,190000
51,Female,Master's Degree,HR,21,190000
32,Male,Bachelor's Degree,Product,7,120000
24,Male,High School,Sales,1,35000
28,Female,Master's Degree,Scientist,6,175000
36,Male,Master's Degree,Engineer,8,140000
42,Female,Master's Degree,HR,12,110000
34,Male,Master's Degree,Scientist,9,125000
43,Male,PhD,Scientist,16,160000
42,Male,Master's Degree,Developer,10,110000
29,Male,Bachelor's Degree,Analyst,7,130000
50,Male,PhD,Engineer,19,200000
22,Female,High School,HR,0,40000
28,Female,Bachelor's Degree, Analyst,3,60000
31,Female,Bachelor's Degree,Engineer,6,104378
45,Male,PhD,Scientist,19,190000
45,Male,PhD,Engineer,16,185000
26,Male,Bachelor's Degree,Developer,2,60000
27,Male,Bachelor's Degree,Engineer,3,80000
30,Female,PhD,Scientist,7,185000
30,Female,Bachelor's Degree,Analyst,5,145000
45,Female,Master's Degree,Engineer,22,183530
25,Male,Bachelor's Degree,Analyst,2,100000
32,Female,Master's Degree,Engineer,6,115000
26,Male,Bachelor's Degree,Analyst,3,130000
38,Male,PhD,HR,11,115000
33,Male,PhD,Scientist,10,150000
30,Female,Bachelor's Degree,Product,5,160000
27,Male,Bachelor's Degree,Developer,3,80000
30,Female,High School,Sales,1,26000
38,Male,Bachelor's Degree,HR,8,95000
45,Male,Master's Degree,Engineer,22,182506
35,Female,Bachelor's Degree,Financial,8,90000
48,Male,PhD,Engineer,24,192211
36,Male,Master's Degree,Engineer,8,140000
30,Female,Master's Degree,HR,3,49000
30,Female,PhD,Scientist,5,180000
29,Female,Master's Degree,Developer,3,90000
41,Male,PhD,Scientist,13,140000
54,Male,Bachelor's Degree,Engineer,28,192292
29,Female,PhD,Scientist,5,100000
25,Male,Bachelor's Degree,Analyst,2,110000
36,Male,Bachelor's Degree,Sales,11,160000
26,Male,Bachelor's Degree,Analyst,3,130000
46,Female,Bachelor's Degree,Developer,18,155795
45,Female,Bachelor's Degree,Engineer,22,171468
32,Male,Bachelor's Degree,Product,7,120000
32,Male,Bachelor's Degree,Engineer,8,190000
30,Female,High School,Sales,1,25000
37,Female,Master's Degree,HR,9,105000
31,Female,PhD,Scientist,9,195000
36,Female,PhD,Scientist,13,185000
42,Male,Master's Degree,Engineer,19,177347
26,Male,Bachelor's Degree,Engineer,1,52000
33,Female,Master's Degree,Product,11,195000
33,Male,Bachelor's Degree,Analyst,4,60000
27,Male,Bachelor's Degree,Developer,3,80000
42,Male,PhD,Engineer,14,170000
26,Female,Bachelor's Degree,Analyst,3,130000
35,Male,Bachelor's Degree,Developer,8,140000
38,Female,PhD,Scientist,12,140000
28,Female,Bachelor's Degree,Developer,2,36000
26,Male,High School,Sales,2,40000
31,Female,High School,Sales,3,40000
28,Female,Bachelor's Degree,HR,3,50000
48,Male,PhD,Scientist,22,219000
37,Male,Bachelor's Degree,Product,13,160000
23,Male,Bachelor's Degree,Sales,1,35000
48,Female,Master's Degree,Engineer,23,185038
26,Male,Bachelor's Degree,Developer,2,60000
34,Male,Master's Degree,Developer,8,140000
36,Female,Master's Degree,Developer,7,85000
31,Female,Bachelor's Degree,Engineer,6,155000
39,Female,Bachelor's Degree,Financial,10,100000
36,Female,PhD,Scientist,12,170000
44,Female,Master's Degree,Engineer,12,170000
27,Male,Bachelor's Degree,Product,2,55000
36,Female,Master's Degree,Developer,7,85000
29,Male,Bachelor's Degree, Analyst,4,70000
40,Male,Bachelor's Degree,Engineer,12,195000
34,Male,Master's Degree,Developer,8,140000
27,Male,Bachelor's Degree,Product,2,55000
31,Female,High School,Sales,1,25000
41,Female,Master's Degree,Engineer,12,160000
34,Male,Bachelor's Degree,Developer,10,126520
28,Female,Bachelor's Degree, Analyst,3,65000
32,Male,Bachelor's Degree,Developer,6,110000
29,Male,Bachelor's Degree, Analyst,4,75000
46,Male,PhD,Engineer,14,180000
36,Female,Master's Degree,Developer,7,85000
43,Female,Master's Degree,HR,14,146000
30,Female,Bachelor's Degree,Engineer,5,100000
25,Female,High School,Sales,1,35000
43,Female,PhD,HR,15,150000
37,Male,Bachelor's Degree,Analyst,11,160000
28,Male,Bachelor's Degree,Engineer,4,75000
27,Female,Bachelor's Degree,Developer,2,36000
31,Male,Master's Degree,Engineer,7,135000
34,Male,Master's Degree,Analyst,8,100000
24,Male,Bachelor's Degree,Analyst,1,95000
31,Male,Master's Degree,HR,7,90000
27,Male,Bachelor's Degree,Product,3,60000
42,Male,Master's Degree,Engineer,13,170000
27,Female,Master's Degree,HR,3,50000
27,Female,Master's Degree,HR,4,70000
27,Male,Bachelor's Degree,Developer,4,82683
34,Female,Master's Degree,Engineer,10,163398
29,Female,Master's Degree,Developer,3,90000
44,Female,PhD,Engineer,11,165000
33,Male,PhD,Sales,10,155000
47,Male,PhD,Scientist,19,190000
30,Male,Bachelor's Degree,Developer,5,100000
32,Male,Bachelor's Degree,Product,7,120000
37,Male,Bachelor's Degree,Product,12,150000
39,Female,Master's Degree,Engineer,12,160000
28,Female,Bachelor's Degree, Analyst,3,65000
49,Male,PhD,Scientist,22,220000
25,Female,Master's Degree,HR,1,32000
33,Female,Bachelor's Degree,Engineer,6,115000
29,Male,Bachelor's Degree, Analyst,4,70000
36,Female,PhD,Scientist,12,170000
28,Female,Master's Degree,Scientist,6,155000
32,Female,Master's Degree,HR,6,80000
32,Female,Master's Degree,HR,6,80000
32,Female,Master's Degree,Engineer,6,115000
31,Female,Master's Degree,Scientist,6,180000
52,Male,Master's Degree,Engineer,26,184816
35,Female,Bachelor's Degree,HR,8,92000
48,Male,PhD,Engineer,16,190000
32,Male,Bachelor's Degree,Developer,2,45000
27,Female,Master's Degree,Developer,4,73938
32,Male,Master's Degree,Developer,6,130000
28,Male,High School,Developer,7,95845
33,Female,Bachelor's Degree,HR,8,95000
33,Female,Master's Degree,Product,11,190000
25,Female,Master's Degree,Analyst,1,100000
25,Male,Bachelor's Degree,Engineer,1,55000
23,Male,PhD,Engineer,1,119836
26,Male,Bachelor's Degree,Product,2,50000
39,Male,Master's Degree,HR,10,105000
36,Male,Bachelor's Degree,Sales,6,75000
25,Male,Bachelor's Degree,Product,1,60000
31,Female,Bachelor's Degree,Engineer,6,155000
32,Male,Master's Degree,Engineer,6,120000
35,Female,Master's Degree,Analyst,9,120000
44,Male,PhD,Scientist,15,150000
34,Female,High School,Sales,5,70000
36,Male,Master's Degree,Developer,9,150000
33,Female,Master's Degree,Engineer,8,105000
38,Female,PhD,Scientist,12,140000
36,Male,PhD,Scientist,12,170000
46,Male,PhD,Engineer,14,180000
31,Male,Bachelor's Degree,Analyst,9,195000
25,Female,High School,Sales,1,35000
35,Female,PhD,Scientist,11,150000
23,Male,Bachelor's Degree,Developer,1,55000
27,Male,Bachelor's Degree,Engineer,4,140000
30,Male,Bachelor's Degree,Developer,5,100000
27,Female,Bachelor's Degree,Developer,2,50000
35,Male,PhD,Scientist,10,130000
33,Male,Master's Degree,Developer,6,80000
29,Female,Master's Degree,Scientist,6,180000
36,Male,Bachelor's Degree,Engineer,8,135000
29,Female,High School,Sales,1,25000
32,Male,Bachelor's Degree,Analyst,5,135000
36,Male,Bachelor's Degree,Sales,11,160000
29,Male,Bachelor's Degree, Analyst,4,70000
39,Male,Master's Degree,HR,9,95000
28,Female,Bachelor's Degree,Engineer,5,160000
42,Male,Master's Degree,Engineer,18,180000
30,Male,Bachelor's Degree,Engineer,4,65000
33,Male,PhD,Sales,10,155000
34,Male,Bachelor's Degree,Product,9,185000
33,Male,Master's Degree,Scientist,10,195000
44,Male,PhD,Scientist,16,160000
32,Female,PhD,Scientist,9,145000
32,Male,Bachelor's Degree,Engineer,8,190000
28,Female,Bachelor's Degree,Developer,2,70000
36,Female,PhD,Scientist,12,170000
29,Male,Bachelor's Degree,Developer,3,70000
45,Male,PhD,Scientist,18,180000
32,Male,Bachelor's Degree,Product,7,120000
28,Female,Bachelor's Degree, Analyst,3,65000
32,Female,PhD,Scientist,10,193000
32,Female,Bachelor's Degree,Scientist,9,185000
32,Male,Bachelor's Degree,Engineer,8,190000
42,Female,Master's Degree,Engineer,13,170000
29,Male,Bachelor's Degree,Developer,4,80000
28,Female,Bachelor's Degree, Analyst,3,65000
31,Female,Bachelor's Degree,Engineer,6,155000
49,Male,PhD,Engineer,15,185000
38,Female,Bachelor's Degree,Analyst,10,110000
35,Male,Master's Degree,Product,7,105000
42,Female,Master's Degree,HR,13,125000
24,Male,High School,Sales,1,25000
45,Male,Master's Degree,Engineer,22,181902
36,Male,PhD,Scientist,11,135000
34,Female,Master's Degree,Product,12,196000
31,Male,Master's Degree,Engineer,8,120288
35,Male,Bachelor's Degree,Developer,7,90000
36,Male,PhD,Scientist,11,135000
29,Male,Bachelor's Degree,Developer,4,80000
27,Male,Bachelor's Degree,Engineer,4,140000
36,Male,PhD,Scientist,11,135000
28,Male,Bachelor's Degree,Engineer,3,85000
24,Female,Master's Degree,Engineer,2,60000
27,Male,Bachelor's Degree, Analyst,2,50000
31,Female,Master's Degree,Engineer,6,101186
31,Male,Bachelor's Degree,Analyst,9,190000
32,Male,Bachelor's Degree,Product,7,120000
32,Male,PhD,Scientist,10,150000
32,Female,PhD,Scientist,9,145000
40,Male,Master's Degree,Engineer,16,150301
26,Male,High School,Sales,2,40000
30,Female,Bachelor's Degree,Engineer,5,90000
46,Female,Bachelor's Degree,Developer,19,150729
32,Male,Bachelor's Degree,HR,5,60000
30,Female,Master's Degree,Developer,5,105000
34,Female,Master's Degree,Financial,6,100000
27,Female,High School,HR,1,32000
37,Female,Master's Degree,HR,9,105000
48,Male,PhD,Scientist,18,210000
42,Female,Master's Degree,HR,13,140000
38,Male,Bachelor's Degree,Scientist,10,150000
34,Male,Master's Degree,Analyst,8,100000
25,Female,High School,Sales,1,35000
31,Male,Master's Degree,Engineer,7,140000
32,Male,Bachelor's Degree,Engineer,8,190000
26,Male,High School,Sales,2,31000
45,Male,PhD,HR,12,120000
27,Male,Bachelor's Degree,Product,3,60000
31,Female,Bachelor's Degree,Engineer,6,155000
37,Male,PhD,HR,12,120000
28,Male,Master's Degree,Sales,2,40000
38,Male,Bachelor's Degree,Developer,11,136062
43,Male,Master's Degree,Engineer,17,155414
30,Female,Bachelor's Degree,Engineer,5,90000
25,Female,Bachelor's Degree,Analyst,2,110000
24,Female,Bachelor's Degree,Developer,2,55000
40,Female,Master's Degree,HR,12,130000
42,Male,Master's Degree,Product,14,180000
31,Male,Bachelor's Degree,Sales,9,140000
41,Male,PhD,Engineer,13,185000
29,Female,Bachelor's Degree,Analyst,6,120000
25,Male,Bachelor's Degree,Product,1,55000
34,Male,Master's Degree,Developer,8,140000
33,Male,PhD,Scientist,10,150000
35,Male,Master's Degree,Engineer,9,131547
31,Female,Master's Degree,Financial,8,120000
48,Male,PhD,Scientist,18,210000
54,Male,Master's Degree,Engineer,28,191239
